card_id,name_jp,name_en,category,stage,evolves_from,hp,type,weakness,resistance,retreat,ex,mega_ex,ace_spec,tera,basic,ability_name,ability_text,max_attack_damage,best_damage_per_energy,deck_usage_count,total_copies,avg_copies_when_used,is_staple,expansion,collection_no,in_engine,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,attack3_name,attack3_cost,attack3_damage,attack3_effect
359,カスミのコダック,Misty's Psyduck,トレーナーのポケモン（カスミ）,ポケモン/たね,,70,水,雷,,1,0,0,0,0,1,どたばたジャンプ,このポケモンがベンチにいるなら、自分の番に1回使える。自分の山札を下から1枚トラッシュする。その後、このポケモンについているカードをすべてトラッシュし、このポケモンを山札の上にもどす。,30,30.0,0,0,0,0,SV9a,022/063,1,うちみず,水,30,,,,,,,,,
360,カスミのヒトデマン,Misty's Staryu,トレーナーのポケモン（カスミ）,ポケモン/たね,,70,水,雷,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,155/742,1,バブルこうせん,水,20,コインを1回投げオモテなら、相手のバトルポケモンを【マヒ】にする。,,,,,,,,
361,カスミのスターミー,Misty's Starmie,トレーナーのポケモン（カスミ）,ポケモン/1進化,カスミのヒトデマン,100,水,雷,,1,0,0,0,0,0,,,60,60.0,0,0,0,0,MC,156/742,1,サドンフラッシュ,水,60,この番に、このポケモンが「カスミのヒトデマン」から進化していたなら、80ダメージ追加。,,,,,,,,
362,カスミのコイキング,Misty's Magikarp,トレーナーのポケモン（カスミ）,ポケモン/たね,,30,水,雷,,1,0,0,0,0,1,すごいもぐる,このポケモンは、ベンチにいるかぎり、相手のポケモンからワザのダメージや効果を受けない。,10,10.0,0,0,0,0,MC,157/742,1,はねる,水,10,,,,,,,,,
363,カスミのギャラドス,Misty's Gyarados,トレーナーのポケモン（カスミ）,ポケモン/1進化,カスミのコイキング,180,水,雷,,4,0,0,0,0,0,,,120,70.0,0,0,0,0,MC,158/742,1,ザブザブパニック,水,70×,自分の山札を上から7枚トラッシュし、その中にある「カスミのポケモン」の枚数×70ダメージ。,たきのぼり,水水●,120,,,,,
364,カスミのラプラス,Misty's Lapras,トレーナーのポケモン（カスミ）,ポケモン/たね,,110,水,雷,,1,0,0,0,0,1,,,60,30.0,0,0,0,0,MC,160/742,1,いっしょにおよぐ,水,,自分の山札から「カスミのポケモン」を3枚まで選び、相手に見せて、手札に加える。そして山札を切る。,なみのり,水●,60,,,,,
365,シロナのヒンバス,Cynthia's Feebas,トレーナーのポケモン（シロナ）,ポケモン/たね,,30,水,雷,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,SV9a,028/063,1,ゆらゆらおよぐ,●,10,コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。,,,,,,,,
366,シロナのミロカロス,Cynthia's Milotic,トレーナーのポケモン（シロナ）,ポケモン/1進化,シロナのヒンバス,130,水,雷,,2,0,0,0,0,0,,,60,30.0,0,0,0,0,SV9a,029/063,1,アクアスプリット,水●,60,相手のベンチポケモン2匹にも、それぞれ30ダメージ。［ベンチは弱点・抵抗力を計算しない。］,,,,,,,,
367,ブイゼル,Buizel,ポケモン/たね,ポケモン/たね,,70,水,雷,,1,0,0,0,0,1,,,30,10.0,0,0,0,0,MC,193/742,1,しっぽではたく,●,10,,スプラッシュ,水●●,30,,,,,
368,フローゼル,Floatzel,ポケモン/1進化,ポケモン/1進化,ブイゼル,120,水,雷,,1,0,0,0,0,0,,,140,46.7,0,0,0,0,MC,194/742,1,うずしお,●●,30,相手のバトルポケモンについているエネルギーを1個選び、トラッシュする。,アクアスラッシュ,水●●,140,次の自分の番、このポケモンはワザが使えない。,,,,
369,ヘイラッシャex,Dondozo ex,ポケモン/たね,ポケモン/たね,,260,水,雷,,4,1,0,0,0,1,,,120,30.0,0,0,0,0,MC,220/742,1,おおなみがえし,水●,30,このポケモンにのっているダメカンの数×10ダメージ追加。,ダイナミックダイブ,水水●●,120,のぞむなら、120ダメージ追加。その場合、このポケモンにも50ダメージ。,,,,
370,オーガポン いどのめん,Wellspring Mask Ogerpon,ポケモン/たね,ポケモン/たね,,110,水,雷,,1,0,0,0,0,1,,,100,33.3,0,0,0,0,MC,223/742,1,みずかぐら,●,,自分の山札から「基本【水】エネルギー」を1枚選び、自分のポケモンにつける。そして山札を切る。,バブルドレイン,水水●,100,このポケモンのHPを「30」回復する。,,,,
371,エレブー,Electabuzz,ポケモン/たね,ポケモン/たね,,90,雷,闘,,2,0,0,0,0,1,,,50,25.0,0,0,0,0,MC,236/742,1,エレキスラッグ,雷●,50,,,,,,,,,
372,エレキブルex,Electivire ex,ポケモン/1進化,ポケモン/1進化,エレブー,280,雷,闘,,4,1,0,0,0,0,,,180,60.0,0,0,0,0,MC,237/742,1,デュアルボルト,雷●,,相手のポケモン2匹に、それぞれ50ダメージ。［ベンチは弱点・抵抗力を計算しない。］,こうでんあつプレス,雷雷●,180,このワザを使うためのエネルギーより、2個多くエネルギーがついているなら、100ダメージ追加。,,,,
373,ヒビキのピチュー,Ethan's Pichu,トレーナーのポケモン（ヒビキ）,ポケモン/たね,,30,雷,闘,,,0,0,0,0,1,,,30,7.5,0,0,0,0,MC,241/742,1,ビリリドロー,0コスト,30,自分の山札を1枚引く。,,,,,,,,
374,ラクライ,Electrike,ポケモン/たね,ポケモン/たね,,60,雷,闘,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,242/742,1,うしろげり,●,10,,プチボルト,雷●,30,,,,,
375,ライボルト,Manectric,ポケモン/1進化,ポケモン/1進化,ラクライ,120,雷,闘,,1,0,0,0,0,0,,,120,60.0,0,0,0,0,MC,243/742,1,エレキック,●,30,,フラッシュインパクト,雷●,120,自分のベンチポケモン1匹にも、40ダメージ。［ベンチは弱点・抵抗力を計算しない。］,,,,
376,ロトム,Rotom,ポケモン/たね,ポケモン/たね,,60,雷,闘,,1,0,0,0,0,1,,,30,20.0,0,0,0,0,SV9a,039/063,1,おどろかす,雷,20,相手の手札からオモテを見ないで1枚選び、そのカードのオモテを見て、相手の山札にもどして切る。,ガジェットショー,●●,30×,自分のポケモン全員についている「ポケモンのどうぐ」の数×30ダメージ。,,,,
377,ゼラオラ,Zeraora,ポケモン/たね,ポケモン/たね,,100,雷,闘,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,M2a,055/193,1,ひっかく,●,20,,サンダーブリッツ,雷雷雷,,このポケモンについているエネルギーをすべてトラッシュし、相手のベンチの「ポケモン【ex】」1匹に、210ダメージ。［ベンチは弱点・抵抗力を計算しない。］,,,,
378,ヒビキのウソッキー,Ethan's Sudowoodo,トレーナーのポケモン（ヒビキ）,ポケモン/たね,,110,闘,草,,1,0,0,0,0,1,,,20,20.0,1,1,1.0,0,SV9a,041/063,1,かこいこむ,闘,20,次の相手の番、このワザを受けたポケモンは、にげられない。,まねてみる,●●,,コインを1回投げオモテなら、相手のバトルポケモンが持つワザを1つ選び、このワザとして使う。,,,,
379,シロナのフカマル,Cynthia's Gible,トレーナーのポケモン（シロナ）,ポケモン/たね,,70,闘,草,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,376/742,1,いわとばし,闘,20,このワザのダメージは抵抗力を計算しない。,,,,,,,,
380,シロナのガバイト,Cynthia's Gabite,トレーナーのポケモン（シロナ）,ポケモン/1進化,シロナのフカマル,100,闘,草,,1,0,0,0,0,0,おうじゃのよびごえ,自分の番に1回使える。自分の山札から「シロナのポケモン」を1枚選び、相手に見せて、手札に加える。そして山札を切る。,40,40.0,0,0,0,0,MC,377/742,1,リューノスライス,闘,40,,,,,,,,,
381,シロナのガブリアスex,Cynthia's Garchomp ex,トレーナーのポケモン（シロナ）,ポケモン/2進化,シロナのガバイト,330,闘,草,,,1,0,0,0,0,,,260,130.0,0,0,0,0,MC,378/742,1,スクリューダイブ,闘,100,のぞむなら、自分の手札が6枚になるように、山札を引く。,リューノバスター,闘闘,260,このポケモンについているエネルギーを、すべてトラッシュする。,,,,
382,ドロバンコ,Mudbray,ポケモン/たね,ポケモン/たね,,90,闘,草,,3,0,0,0,0,1,,,40,20.0,0,0,0,0,SV9a,045/063,1,つっぱしる,闘●,40×,ウラが出るまでコインを投げ、オモテの数×40ダメージ。,,,,,,,,
383,バンバドロ,Mudsdale,ポケモン/1進化,ポケモン/1進化,ドロバンコ,150,闘,草,,3,0,0,0,0,0,マッドコート,このポケモンが受けるワザのダメージは「-30」される。,130,43.3,0,0,0,0,MC,406/742,1,ヘビーインパクト,闘闘●,130,,,,,,,,,
384,ペパーのノノクラゲ,Arven's Toedscool,トレーナーのポケモン（ペパー）,ポケモン/たね,,70,闘,草,,1,0,0,0,0,1,,,30,30.0,0,0,0,0,MC,419/742,1,ちょっとつっこむ,●,30,このポケモンにも10ダメージ。,,,,,,,,
385,ペパーのリククラゲ,Arven's Toedscruel,トレーナーのポケモン（ペパー）,ポケモン/1進化,ペパーのノノクラゲ,140,闘,草,,2,0,0,0,0,0,,,120,40.0,0,0,0,0,MC,420/742,1,ひっぱる,●,,相手のベンチポケモンを1匹選び、バトルポケモンと入れ替える。,とつげき,●●●,120,このポケモンにも30ダメージ。,,,,
386,オーガポン いしずえのめん,Cornerstone Mask Ogerpon,ポケモン/たね,ポケモン/たね,,110,闘,草,,1,0,0,0,0,1,,,100,33.3,0,0,0,0,MC,427/742,1,いわかぐら,●,,自分の山札から「基本【闘】エネルギー」を1枚選び、自分のポケモンにつける。そして山札を切る。,やまどつき,闘闘●,100,相手の山札を上から1枚トラッシュする。,,,,
387,シロナのミカルゲ,Cynthia's Spiritomb,トレーナーのポケモン（シロナ）,ポケモン/たね,,70,悪,草,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,M2a,108/193,1,レイジングカース,●,10×,自分のベンチの「シロナのポケモン」全員にのっているダメカンの数×10ダメージ。このワザのダメージは弱点を計算しない。,,,,,,,,
388,ペパーのオラチフ,Arven's Maschiff,トレーナーのポケモン（ペパー）,ポケモン/たね,,70,悪,草,,2,0,0,0,0,1,,,50,16.7,0,0,0,0,MC,483/742,1,ふむ,●,10,,がちんこ,●●●,50,,,,,
389,ペパーのマフィティフex,Arven's Mabosstiff ex,トレーナーのポケモン（ペパー）,ポケモン/1進化,ペパーのオラチフ,270,悪,草,,3,1,0,0,0,0,,,210,70.0,0,0,0,0,MC,484/742,1,ハッスルタックル,●,30,このポケモンにダメカンがのっていないなら、120ダメージ追加。,おやぶんヘッド,●●●,210,次の自分の番、このポケモンは「おやぶんヘッド」が使えない。,,,,
390,ケンタロス,Tauros,ポケモン/たね,ポケモン/たね,,130,無,闘,,2,0,0,0,0,1,,,50,30.0,0,0,0,0,MC,563/742,1,つのでつく,●,30,,クリーンヒット,●●,50,相手のバトルポケモンが進化ポケモンなら、50ダメージ追加。,,,,
391,ペパーのホシガリス,Arven's Skwovet,トレーナーのポケモン（ペパー）,ポケモン/たね,,60,無,闘,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,SV9a,054/063,1,かじりとる,●,10,ダメージを与える前に、相手のバトルポケモンについている「ポケモンのどうぐ」をトラッシュする。,,,,,,,,
392,ペパーのヨクバリス,Arven's Greedent,トレーナーのポケモン（ペパー）,ポケモン/1進化,ペパーのホシガリス,120,無,闘,,2,0,0,0,0,0,よくばりオーダー,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分のトラッシュから「ペパーのサンドウィッチ」を2枚まで選び、相手に見せて、手札に加える。,50,25.0,0,0,0,0,SV9a,055/063,1,ころがりタックル,●●,50,,,,,,,,,
393,クヌギダマ,Pineco,ポケモン/たね,ポケモン/たね,,70,草,炎,,2,0,0,0,0,1,,,10,10.0,0,0,0,0,SV10,001/098,1,ぶらさがる,●,10,,,,,,,,,
394,キノココ,Shroomish,ポケモン/たね,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,30,15.0,0,0,0,0,MC,027/742,1,ころがりタックル,●●,30,,,,,,,,,
395,キノガッサ,Breloom,ポケモン/1進化,ポケモン/1進化,キノココ,120,草,炎,,2,0,0,0,0,0,,,90,30.0,0,0,0,0,MC,029/742,1,ダメージラッシュ,●●,30,ウラが出るまでコインを投げ、オモテの数×50ダメージ追加。,メガドレイン,草●●,90,このポケモンのHPを「30」回復する。,,,,
396,カットロトム,Mow Rotom,ポケモン/たね,ポケモン/たね,,70,草,炎,,1,0,0,0,0,1,,,30,20.0,0,0,0,0,SV10,004/098,1,かりとりカッター,草,20,場に出ているスタジアムをトラッシュする。,ガジェットショー,●●,30×,自分のポケモン全員についている「ポケモンのどうぐ」の数×30ダメージ。,,,,
397,カリキリ,Fomantis,ポケモン/たね,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,SV10,005/098,1,きる,草,20,,,,,,,,,
398,ラランテス,Lurantis,ポケモン/1進化,ポケモン/1進化,カリキリ,120,草,炎,,1,0,0,0,0,0,,,130,130.0,0,0,0,0,SV10,006/098,1,はっぱカッター,●,30,,はなきりまい,草,130,自分の手札から「基本【草】エネルギー」を2枚トラッシュする。2枚トラッシュできないなら、このワザは失敗。,,,,
399,ロケット団のサッチムシ,Team Rocket's Blipbug,トレーナーのポケモン（ロケット団・したっぱ・男）,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,0,0.0,0,0,0,0,SV10,007/098,1,サーチアイ,●,,ウラになっている相手のサイドを1枚選び、そのカードのオモテを見て、もとにもどす。,,,,,,,,
400,ロケット団のタマンチュラ,Team Rocket's Tarountula,トレーナーのポケモン（ロケット団・ランス）,ポケモン/たね,,50,草,炎,,1,0,0,0,0,1,,,30,30.0,0,0,0,0,M2a,015/193,1,とっしん,草,30,このポケモンにも10ダメージ。,,,,,,,,
401,ロケット団のワナイダー,Team Rocket's Spidops,トレーナーのポケモン（ロケット団・ランス）,ポケモン/1進化,ロケット団のタマンチュラ,130,草,炎,,2,0,0,0,0,0,チャージアップ,自分の番に1回使える。自分のトラッシュから基本エネルギーを1枚選び、このポケモンにつける。,30,15.0,0,0,0,0,M2a,016/193,1,ロケットラッシュ,草●,30×,自分の場の「ロケット団のポケモン」の数×30ダメージ。,,,,,,,,
402,ミニーブ,Smoliv,ポケモン/たね,ポケモン/たね,,60,草,炎,,1,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,069/742,1,ぶつかる,●,10,,,,,,,,,
403,オリーニョ,Dolliv,ポケモン/1進化,ポケモン/1進化,ミニーブ,90,草,炎,,1,0,0,0,0,0,,,40,20.0,0,0,0,0,MC,070/742,1,えいようそ,草,,自分のポケモン1匹のHPを「40」回復する。,たいあたり,●●,40,,,,,
404,オリーヴァex,Arboliva ex,ポケモン/2進化,ポケモン/2進化,オリーニョ,310,草,炎,,2,1,0,0,0,0,,,160,53.3,0,0,0,0,MC,071/742,1,オイルマシンガン,草,,相手のポケモンを6回選び、選んだポケモン全員に、弱点・抵抗力を計算せず、選んだ回数×20ダメージ。（1匹を2回以上選べる。）,アロマシュート,●●●,160,このポケモンの特殊状態を、すべて回復する。,,,,
405,ガーディ,Growlithe,ポケモン/たね,ポケモン/たね,,80,炎,水,,2,0,0,0,0,1,,,20,10.0,0,0,0,0,SV10,013/098,1,ひだね,炎,10,,ツメをたてる,●●,20,,,,,
406,ウインディ,Arcanine,ポケモン/1進化,ポケモン/1進化,ガーディ,140,炎,水,,3,0,0,0,0,0,,,100,33.3,0,0,0,0,SV10,014/098,1,ほのお,●●,50,,こらしめファング,炎●●,100,相手のバトルポケモンが【悪】ポケモンなら、100ダメージ追加。,,,,
407,ロケット団のファイヤーex,Team Rocket's Moltres ex,トレーナーのポケモン（ロケット団・アポロ）,ポケモン/たね,,220,炎,雷,闘,2,1,0,0,0,1,,,110,36.7,0,0,0,0,SV10,015/098,1,フレイムバリア,炎●●,110,次の相手の番、このポケモンが受けるワザのダメージは「-50」される。,イビルバーン,炎●●●,,このポケモンについている「ロケット団エネルギー」を1枚選び、トラッシュする。その場合、相手のバトルポケモンと、ついているすべてのカードを、トラッシュする。,,,,
408,ロケット団のデルビル,Team Rocket's Houndour,トレーナーのポケモン（ロケット団・アポロ）,ポケモン/たね,,70,炎,水,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,099/742,1,ひをはく,炎,20,,,,,,,,,
